Vazão (m³/s);Permanência (%)
6,562200069;93,72
6,562200069;93,72
6,562200069;93,72
6,562200069;93,71
6,562200069;93,71
6,562200069;93,7
6,592899799;93,7
6,592899799;93,69
6,592899799;93,69
6,592899799;93,68
6,592899799;93,68
6,592899799;93,68
6,592899799;93,67
6,592899799;93,67
6,592899799;93,66
6,592899799;93,66
6,592899799;93,65
6,592899799;93,65
6,592899799;93,64
6,592899799;93,64
6,592899799;93,64
6,592899799;93,63
6,592899799;93,63
6,592899799;93,62
6,592899799;93,62
6,592899799;93,61
6,592899799;93,61
6,592899799;93,6
6,592899799;93,6
6,592899799;93,59
6,592899799;93,59
6,592899799;93,59
6,592899799;93,58
6,592899799;93,58
6,592899799;93,57
6,592899799;93,57
6,592899799;93,56
6,592899799;93,56
6,592899799;93,55
6,592899799;93,55
6,592899799;93,55
6,592899799;93,54
6,592899799;93,54
6,592899799;93,53
6,592899799;93,53
6,592899799;93,52
6,592899799;93,52
6,592899799;93,51
6,592899799;93,51
6,592899799;93,5
6,592899799;93,5
6,592899799;93,5
6,592899799;93,49
6,592899799;93,49
6,592899799;93,48
6,592899799;93,48
6,592899799;93,47
6,592899799;93,47
6,592899799;93,46
6,592899799;93,46
6,592899799;93,46
6,592899799;93,45
6,592899799;93,45
6,592899799;93,44
6,592899799;93,44
6,592899799;93,43
6,592899799;93,43
6,592899799;93,42
6,592899799;93,42
6,592899799;93,42
6,592899799;93,41
6,592899799;93,41
6,592899799;93,4
6,592899799;93,4
6,592899799;93,39
6,592899799;93,39
6,592899799;93,38
6,592899799;93,38
6,610300064;93,37
6,610300064;93,37
6,610300064;93,37
6,610300064;93,36
6,610300064;93,36
6,617000103;93,35
6,617000103;93,35
6,617000103;93,34
6,617000103;93,34
6,617000103;93,33
6,617000103;93,33
6,617000103;93,33
6,617000103;93,32
6,617000103;93,32
6,617000103;93,31
6,617000103;93,31
6,617000103;93,3
6,617000103;93,3
6,617000103;93,29
6,617000103;93,29
6,617000103;93,28
6,617000103;93,28
6,617000103;93,28
6,617000103;93,27
6,617000103;93,27
6,617000103;93,26
6,617000103;93,26
6,659999847;93,25
6,670800209;93,25
6,670800209;93,24
6,670800209;93,24
6,670800209;93,24
6,670800209;93,23
6,670800209;93,23
6,670800209;93,22
6,670800209;93,22
6,670800209;93,21
6,670800209;93,21
6,670800209;93,2
6,670800209;93,2
6,670800209;93,2
6,670800209;93,19
6,670800209;93,19
6,670800209;93,18
6,670800209;93,18
6,670800209;93,17
6,670800209;93,17
6,670800209;93,16
6,670800209;93,16
6,670800209;93,15
6,670800209;93,15
6,670800209;93,15
6,670800209;93,14
6,670800209;93,14
6,670800209;93,13
6,670800209;93,13
6,670800209;93,12
6,670800209;93,12
6,670800209;93,11
6,670800209;93,11
6,670800209;93,11
6,670800209;93,1
6,670800209;93,1
6,670800209;93,09
6,670800209;93,09
6,670800209;93,08
6,670800209;93,08
6,670800209;93,07
6,670800209;93,07
6,670800209;93,07
6,670800209;93,06
6,673299789;93,06
6,673299789;93,05
6,673299789;93,05
6,673299789;93,04
6,673299789;93,04
6,673299789;93,03
6,673299789;93,03
6,673299789;93,02
6,673299789;93,02
6,673299789;93,02
6,673299789;93,01
6,673299789;93,01
6,673299789;93
6,673299789;93
6,673299789;92,99
6,673299789;92,99
6,673299789;92,98
6,673299789;92,98
6,673299789;92,98
6,673299789;92,97
6,673299789;92,97
6,673299789;92,96
6,673299789;92,96
6,673299789;92,95
6,673299789;92,95
6,673299789;92,94
6,673299789;92,94
6,673299789;92,93
6,673299789;92,93
6,673299789;92,93
6,673299789;92,92
6,673299789;92,92
6,673299789;92,91
6,673299789;92,91
6,673299789;92,9
6,673299789;92,9
6,673299789;92,89
6,673299789;92,89
6,673299789;92,89
6,673299789;92,88
6,673299789;92,88
6,673299789;92,87
6,673299789;92,87
6,673299789;92,86
6,673299789;92,86
6,673299789;92,85
6,673299789;92,85
6,673299789;92,85
6,719500065;92,84
6,719500065;92,84
6,719500065;92,83
6,719500065;92,83
6,719500065;92,82
6,719500065;92,82
6,719500065;92,81
6,719500065;92,81
6,719500065;92,8
6,719500065;92,8
6,719500065;92,8
6,719500065;92,79
6,719500065;92,79
6,719500065;92,78
6,719500065;92,78
6,719500065;92,77
6,719500065;92,77
6,719500065;92,76
6,719500065;92,76
6,719500065;92,76
6,719500065;92,75
6,719500065;92,75
6,719500065;92,74
6,719500065;92,74
6,719500065;92,73
6,734600067;92,73
6,734600067;92,72
6,734600067;92,72
6,734600067;92,71
6,747099876;92,71
6,775000095;92,71
6,775000095;92,7
6,775000095;92,7
6,775000095;92,69
6,775000095;92,69
6,775000095;92,68
6,775000095;92,68
6,775000095;92,67
6,776299953;92,67
6,776299953;92,67
6,776299953;92,66
6,776299953;92,66
6,776299953;92,65
6,776299953;92,65
6,776299953;92,64
6,776299953;92,64
6,776299953;92,63
6,776299953;92,63
6,776299953;92,63
6,776299953;92,62
6,776299953;92,62
6,776299953;92,61
6,776299953;92,61
6,776299953;92,6
6,776299953;92,6
6,776299953;92,59
6,776299953;92,59
6,776299953;92,58
6,805300236;92,58
6,805300236;92,58
6,805300236;92,57
6,805300236;92,57
6,805300236;92,56
6,805300236;92,56
6,805300236;92,55
6,805300236;92,55
6,805300236;92,54
6,805300236;92,54
6,805300236;92,54
6,805300236;92,53
6,805300236;92,53
6,805300236;92,52
6,805300236;92,52
6,805300236;92,51
6,805300236;92,51
6,805300236;92,5
6,805300236;92,5
6,805300236;92,5
6,822199821;92,49
6,84499979;92,49
6,84499979;92,48
6,84499979;92,48
6,84499979;92,47
6,84499979;92,47
6,84499979;92,46
6,84499979;92,46
6,84499979;92,45
6,84499979;92,45
6,84499979;92,45
6,84499979;92,44
6,84499979;92,44
6,84499979;92,43
6,84499979;92,43
6,84499979;92,42
6,84499979;92,42
6,84499979;92,41
6,84499979;92,41
6,849599838;92,41
6,855199814;92,4
6,855199814;92,4
6,855199814;92,39
6,855199814;92,39
6,855199814;92,38
6,855199814;92,38
6,855199814;92,37
6,855199814;92,37
6,855199814;92,36
6,855199814;92,36
6,855199814;92,36
6,855199814;92,35
6,855199814;92,35
6,855199814;92,34
6,855199814;92,34
6,855199814;92,33
6,855199814;92,33
6,855199814;92,32
6,855199814;92,32
6,855199814;92,32
6,855199814;92,31
6,855199814;92,31
6,855199814;92,3
6,855199814;92,3
6,855199814;92,29
6,855199814;92,29
6,855199814;92,28
6,855199814;92,28
6,855199814;92,28
6,855199814;92,27
6,855199814;92,27
6,855199814;92,26
6,855199814;92,26
6,855199814;92,25
6,855199814;92,25
6,855199814;92,24
6,855199814;92,24
6,855199814;92,23
6,855199814;92,23
6,855199814;92,23
6,855199814;92,22
6,855199814;92,22
6,855199814;92,21
6,855199814;92,21
6,855199814;92,2
6,855199814;92,2
6,855199814;92,19
6,855199814;92,19
6,855199814;92,19
6,855199814;92,18
6,855199814;92,18
6,855199814;92,17
6,855199814;92,17
6,855199814;92,16
6,855199814;92,16
6,855199814;92,15
6,855199814;92,15
6,855199814;92,14
6,855199814;92,14
6,855199814;92,14
6,855199814;92,13
6,855199814;92,13
6,855199814;92,12
6,855199814;92,12
6,855199814;92,11
6,855199814;92,11
6,855199814;92,1
6,855199814;92,1
6,855199814;92,1
6,855199814;92,09
6,855199814;92,09
6,855199814;92,08
6,855199814;92,08
6,855199814;92,07
6,855199814;92,07
6,855199814;92,06
6,855199814;92,06
6,855199814;92,06
6,855199814;92,05
6,855199814;92,05
6,855199814;92,04
6,855199814;92,04
6,855199814;92,03
6,855199814;92,03
6,855199814;92,02
6,855199814;92,02
6,855199814;92,01
6,855199814;92,01
6,855199814;92,01
6,855199814;92
6,855199814;92
6,855199814;91,99
6,855199814;91,99
6,855199814;91,98
6,855199814;91,98
6,855199814;91,97
6,855199814;91,97
6,855199814;91,97
6,855199814;91,96
6,855199814;91,96
6,855199814;91,95
6,855199814;91,95
6,855199814;91,94
6,855199814;91,94
6,855199814;91,93
6,855199814;91,93
6,855199814;91,92
6,855199814;91,92
6,855199814;91,92
6,901100159;91,91
6,901100159;91,91
6,901100159;91,9
6,901100159;91,9
6,901100159;91,89
6,901100159;91,89
6,901100159;91,88
6,901100159;91,88
6,901100159;91,88
6,901100159;91,87
6,901100159;91,87
6,901100159;91,86
6,901100159;91,86
6,901100159;91,85
6,901100159;91,85
6,908899784;91,84
6,908899784;91,84
6,908899784;91,84
6,908899784;91,83
6,908899784;91,83
6,908899784;91,82
6,908899784;91,82
6,908899784;91,81
6,908899784;91,81
6,908899784;91,8
6,908899784;91,8
6,908899784;91,79
6,908899784;91,79
6,908899784;91,79
6,908899784;91,78
6,908899784;91,78
6,908899784;91,77
6,908899784;91,77
6,908899784;91,76
6,908899784;91,76
6,908899784;91,75
6,908899784;91,75
6,93419981;91,75
6,93419981;91,74
6,93419981;91,74
6,93419981;91,73
6,93419981;91,73
6,93419981;91,72
6,943900108;91,72
6,943900108;91,71
6,943900108;91,71
6,943900108;91,71
6,943900108;91,7
6,943900108;91,7
6,943900108;91,69
6,95870018;91,69
6,95870018;91,68
6,95870018;91,68
6,95870018;91,67
6,95870018;91,67
6,95870018;91,66
6,95870018;91,66
6,95870018;91,66
6,95870018;91,65
6,95870018;91,65
6,95870018;91,64
6,95870018;91,64
6,95870018;91,63
6,95870018;91,63
6,95870018;91,62
6,95870018;91,62
6,95870018;91,62
6,996200085;91,61
6,996200085;91,61
6,996200085;91,6
6,996200085;91,6
6,996200085;91,59
6,996200085;91,59
6,996200085;91,58
6,996200085;91,58
6,996200085;91,57
6,996200085;91,57
6,996200085;91,57
6,996200085;91,56
6,996200085;91,56
6,996200085;91,55
6,996200085;91,55
6,996200085;91,54
6,996200085;91,54
6,996200085;91,53
6,996200085;91,53
6,996200085;91,53
6,996200085;91,52
6,996200085;91,52
6,996200085;91,51
6,996200085;91,51
6,996200085;91,5
6,996200085;91,5
6,996200085;91,49
6,996200085;91,49
6,996200085;91,49
6,996200085;91,48
6,996200085;91,48
6,996200085;91,47
6,996200085;91,47
6,996200085;91,46
6,996200085;91,46
6,996200085;91,45
6,996200085;91,45
6,996200085;91,44
6,996200085;91,44
6,996200085;91,44
6,996200085;91,43
6,996200085;91,43
7,013899803;91,42
7,013899803;91,42
7,020899773;91,41
7,020899773;91,41
7,020899773;91,4
7,020899773;91,4
7,020899773;91,4
7,020899773;91,39
7,020899773;91,39
7,020899773;91,38
7,020899773;91,38
7,020899773;91,37
7,020899773;91,37
7,020899773;91,36
7,020899773;91,36
7,020899773;91,35
7,020899773;91,35
7,020899773;91,35
7,020899773;91,34
7,020899773;91,34
7,020899773;91,33
7,020899773;91,33
7,020899773;91,32
7,038899899;91,32
7,038899899;91,31
7,038899899;91,31
7,038899899;91,31
7,038899899;91,3
7,038899899;91,3
7,038899899;91,29
7,038899899;91,29
7,038899899;91,28
7,038899899;91,28
7,038899899;91,27
7,038899899;91,27
7,038899899;91,27
7,038899899;91,26
7,038899899;91,26
7,038899899;91,25
7,038899899;91,25
7,038899899;91,24
7,038899899;91,24
7,038899899;91,23
7,038899899;91,23
7,038899899;91,22
7,038899899;91,22
7,038899899;91,22
7,038899899;91,21
7,038899899;91,21
7,038899899;91,2
7,038899899;91,2
7,038899899;91,19
7,038899899;91,19
7,038899899;91,18
7,038899899;91,18
7,038899899;91,18
7,038899899;91,17
7,038899899;91,17
7,038899899;91,16
7,038899899;91,16
7,038899899;91,15
7,038899899;91,15
7,038899899;91,14
7,038899899;91,14
7,038899899;91,14
7,038899899;91,13
7,038899899;91,13
7,038899899;91,12
7,038899899;91,12
7,038899899;91,11
7,038899899;91,11
7,038899899;91,1
7,038899899;91,1
7,038899899;91,09
7,038899899;91,09
7,038899899;91,09
7,038899899;91,08
7,038899899;91,08
7,038899899;91,07
7,038899899;91,07
7,038899899;91,06
7,038899899;91,06
7,038899899;91,05
7,084599972;91,05
7,084599972;91,05
7,084599972;91,04
7,084599972;91,04
7,084599972;91,03
7,084599972;91,03
7,084599972;91,02
7,084599972;91,02
7,084599972;91,01
7,084599972;91,01
7,084599972;91
7,084599972;91
7,084599972;91
7,084599972;90,99
7,084599972;90,99
7,084599972;90,98
7,084599972;90,98
7,084599972;90,97
7,084599972;90,97
7,084599972;90,96
7,084599972;90,96
7,084599972;90,96
7,084599972;90,95
7,084599972;90,95
7,084599972;90,94
7,084599972;90,94
7,084599972;90,93
7,085000038;90,93
7,085000038;90,92
7,085000038;90,92
7,085000038;90,92
7,085000038;90,91
7,085000038;90,91
7,085000038;90,9
7,085000038;90,9
7,112999916;90,89
7,112999916;90,89
7,112999916;90,88
7,112999916;90,88
7,112999916;90,87
7,112999916;90,87
7,112999916;90,87
7,12319994;90,86
7,12319994;90,86
7,12319994;90,85
7,144299984;90,85
7,144299984;90,84
7,144299984;90,84
7,144299984;90,83
7,144299984;90,83
7,144299984;90,83
7,144299984;90,82
7,144299984;90,82
7,144299984;90,81
7,144299984;90,81
7,144299984;90,8
7,144299984;90,8
7,144299984;90,79
7,144299984;90,79
7,150899887;90,78
7,150899887;90,78
7,150899887;90,78
7,150899887;90,77
7,150899887;90,77
7,150899887;90,76
7,150899887;90,76
7,150899887;90,75
7,150899887;90,75
7,150899887;90,74
7,150899887;90,74
7,150899887;90,74
7,150899887;90,73
7,150899887;90,73
7,150899887;90,72
7,150899887;90,72
7,150899887;90,71
7,150899887;90,71
7,150899887;90,7
7,150899887;90,7
7,150899887;90,7
7,150899887;90,69
7,150899887;90,69
7,150899887;90,68
7,150899887;90,68
7,150899887;90,67
7,150899887;90,67
7,150899887;90,66
7,150899887;90,66
7,150899887;90,65
7,150899887;90,65
7,150899887;90,65
7,150899887;90,64
7,150899887;90,64
7,150899887;90,63
7,150899887;90,63
7,150899887;90,62
7,150899887;90,62
7,150899887;90,61
7,150899887;90,61
7,179599762;90,61
7,179599762;90,6
7,179599762;90,6
7,179599762;90,59
7,189599991;90,59
7,189599991;90,58
7,189599991;90,58
7,189599991;90,57
7,189599991;90,57
7,189599991;90,57
7,189599991;90,56
7,189599991;90,56
7,189599991;90,55
7,189599991;90,55
7,189599991;90,54
7,189599991;90,54
7,189599991;90,53
7,189599991;90,53
7,198400021;90,52
7,198400021;90,52
7,198400021;90,52
7,198400021;90,51
7,198400021;90,51
7,198400021;90,5
7,198400021;90,5
7,198400021;90,49
7,198400021;90,49
7,198400021;90,48
7,198400021;90,48
7,198400021;90,48
7,198400021;90,47
7,198400021;90,47
7,198400021;90,46
7,198400021;90,46
7,198400021;90,45
7,198400021;90,45
7,198400021;90,44
7,198400021;90,44
7,198400021;90,43
7,198400021;90,43
7,224400043;90,43
7,224400043;90,42
7,224400043;90,42
7,224400043;90,41
7,224400043;90,41
7,224400043;90,4
7,224400043;90,4
7,224400043;90,39
7,224400043;90,39
7,224400043;90,39
7,224400043;90,38
7,224400043;90,38
7,224400043;90,37
7,224400043;90,37
7,224400043;90,36
7,224400043;90,36
7,224400043;90,35
7,224400043;90,35
7,224400043;90,35
7,224400043;90,34
7,224400043;90,34
7,224400043;90,33
7,224400043;90,33
7,224400043;90,32
7,224400043;90,32
7,224400043;90,31
7,224400043;90,31
7,224400043;90,3
7,224400043;90,3
7,224400043;90,3
7,224400043;90,29
7,224400043;90,29
7,224400043;90,28
7,224400043;90,28
7,224400043;90,27
7,224400043;90,27
7,224400043;90,26
7,224400043;90,26
7,224400043;90,26
7,224400043;90,25
7,224400043;90,25
7,224400043;90,24
7,224400043;90,24
7,224400043;90,23
7,224400043;90,23
7,224400043;90,22
7,224400043;90,22
7,224400043;90,21
7,224400043;90,21
7,224400043;90,21
7,224400043;90,2
7,224400043;90,2
7,224400043;90,19
7,224400043;90,19
7,224400043;90,18
7,224400043;90,18
7,224400043;90,17
7,224400043;90,17
7,224400043;90,17
7,224400043;90,16
7,224400043;90,16
7,224400043;90,15
7,224400043;90,15
7,224400043;90,14
7,224400043;90,14
7,224400043;90,13
7,224400043;90,13
7,224400043;90,13
7,224400043;90,12
7,224400043;90,12
7,224400043;90,11
7,224400043;90,11
7,224400043;90,1
7,224400043;90,1
7,262899876;90,09
7,262899876;90,09
7,262899876;90,08
7,262899876;90,08
7,262899876;90,08
7,262899876;90,07
7,262899876;90,07
7,262899876;90,06
7,262899876;90,06
7,262899876;90,05
7,262899876;90,05
7,262899876;90,04
7,262899876;90,04
7,262899876;90,04
7,262899876;90,03
7,262899876;90,03
7,262899876;90,02
7,262899876;90,02
7,262899876;90,01
7,262899876;90,01
7,262899876;90
7,262899876;90
7,262899876;90
7,262899876;89,99
7,262899876;89,99
7,262899876;89,98
7,262899876;89,98
7,262899876;89,97
7,262899876;89,97
7,262899876;89,96
7,262899876;89,96
7,262899876;89,95
7,262899876;89,95
7,262899876;89,95
7,262899876;89,94
7,262899876;89,94
7,262899876;89,93
7,269899845;89,93
7,269899845;89,92
7,283599854;89,92
7,283599854;89,91
7,283599854;89,91
7,283599854;89,91
7,283599854;89,9
7,283599854;89,9
7,283599854;89,89
7,283599854;89,89
7,314099789;89,88
7,314099789;89,88
7,314099789;89,87
7,314099789;89,87
7,314099789;89,86
7,314099789;89,86
7,314099789;89,86
7,314099789;89,85
7,314099789;89,85
7,314099789;89,84
7,331500053;89,84
7,331500053;89,83
7,331500053;89,83
7,331500053;89,82
7,331500053;89,82
7,331500053;89,82
7,331500053;89,81
7,331500053;89,81
7,331500053;89,8
7,331500053;89,8
7,331500053;89,79
7,331500053;89,79
7,331500053;89,78
7,331500053;89,78
7,331500053;89,78
7,331500053;89,77
7,331500053;89,77
7,331500053;89,76
7,331500053;89,76
7,331500053;89,75
7,331500053;89,75
7,331500053;89,74
7,331500053;89,74
7,34679985;89,73
7,34679985;89,73
7,34679985;89,73
7,377399921;89,72
7,377399921;89,72
7,377399921;89,71
7,377399921;89,71
7,377399921;89,7
7,377399921;89,7
7,377399921;89,69
7,377399921;89,69
7,377399921;89,69
7,377399921;89,68
7,377399921;89,68
7,377399921;89,67
7,377399921;89,67
7,377399921;89,66
7,377399921;89,66
7,377399921;89,65
7,377399921;89,65
7,377399921;89,64
7,377399921;89,64
7,377399921;89,64
7,377399921;89,63
7,377399921;89,63
7,377399921;89,62
7,377399921;89,62
7,377399921;89,61
7,377399921;89,61
7,377399921;89,6
7,377399921;89,6
7,377399921;89,6
7,377399921;89,59
7,377399921;89,59
7,377399921;89,58
7,38560009;89,58
7,38560009;89,57
7,38560009;89,57
7,38560009;89,56
7,38560009;89,56
7,38560009;89,56
7,38560009;89,55
7,38560009;89,55
7,38560009;89,54
7,38560009;89,54
7,38560009;89,53
7,38560009;89,53
7,38560009;89,52
7,38560009;89,52
7,38560009;89,51
7,38560009;89,51
7,38560009;89,51
7,38560009;89,5
7,38560009;89,5
7,38560009;89,49
7,38560009;89,49
7,38560009;89,48
7,38560009;89,48
7,38560009;89,47
7,38560009;89,47
7,38560009;89,47
7,38560009;89,46
7,38560009;89,46
7,38560009;89,45
7,38560009;89,45
7,38560009;89,44
7,411699772;89,44
7,411699772;89,43
7,411699772;89,43
7,411699772;89,42
7,411699772;89,42
7,411699772;89,42
7,411699772;89,41
7,411699772;89,41
7,411699772;89,4
7,411699772;89,4
7,411699772;89,39
7,411699772;89,39
7,411699772;89,38
7,411699772;89,38
7,411699772;89,38
7,411699772;89,37
7,411699772;89,37
7,411699772;89,36
7,411699772;89,36
7,411699772;89,35
7,411699772;89,35
7,411699772;89,34
7,411699772;89,34
7,411699772;89,34
7,411699772;89,33
7,411699772;89,33
7,411699772;89,32
7,411699772;89,32
7,411699772;89,31
7,411699772;89,31
7,411699772;89,3
7,411699772;89,3
7,411699772;89,29
7,411699772;89,29
7,411699772;89,29
7,411699772;89,28
7,411699772;89,28
7,411699772;89,27
7,411699772;89,27
7,411699772;89,26
7,411699772;89,26
7,411699772;89,25
7,411699772;89,25
7,411699772;89,25
7,411699772;89,24
7,411699772;89,24
7,411699772;89,23
7,411699772;89,23
7,411699772;89,22
7,411699772;89,22
7,411699772;89,21
7,411699772;89,21
7,411699772;89,21
7,442699909;89,2
7,442699909;89,2
7,442699909;89,19
7,442699909;89,19
7,442699909;89,18
7,442699909;89,18
7,442699909;89,17
7,442699909;89,17
7,442699909;89,16
7,442699909;89,16
7,442699909;89,16
7,442699909;89,15
7,442699909;89,15
7,442699909;89,14
7,442699909;89,14
7,442699909;89,13
7,442699909;89,13
7,442699909;89,12
7,455800056;89,12
7,455800056;89,12
7,455800056;89,11
7,455800056;89,11
7,455800056;89,1
7,455800056;89,1
7,455800056;89,09
7,455800056;89,09
7,455800056;89,08
7,455800056;89,08
7,455800056;89,07
7,455800056;89,07
7,455800056;89,07
7,455800056;89,06
7,455800056;89,06
7,455800056;89,05
7,455800056;89,05
7,455800056;89,04
7,455800056;89,04
7,455800056;89,03
7,455800056;89,03
7,455800056;89,03
7,455800056;89,02
7,455800056;89,02
7,455800056;89,01
7,455800056;89,01
7,455800056;89
7,455800056;89
7,455800056;88,99
7,455800056;88,99
7,457099915;88,99
7,457099915;88,98
7,457099915;88,98
7,457099915;88,97
7,457099915;88,97
7,457099915;88,96
7,457099915;88,96
7,457099915;88,95
7,457099915;88,95
7,457099915;88,94
7,457099915;88,94
7,457099915;88,94
7,457099915;88,93
7,457099915;88,93
7,457099915;88,92
7,457099915;88,92
7,457099915;88,91
7,457099915;88,91
7,457099915;88,9
7,457099915;88,9
7,457099915;88,9
7,457099915;88,89
7,457099915;88,89
7,457099915;88,88
7,457099915;88,88
7,457099915;88,87
7,457099915;88,87
7,457099915;88,86
7,457099915;88,86
7,457099915;88,85
7,457099915;88,85
7,4854002;88,85
7,4854002;88,84
7,4854002;88,84
7,4854002;88,83
7,4854002;88,83
7,4854002;88,82
7,4854002;88,82
7,4854002;88,81
7,506899834;88,81
7,506899834;88,81
7,506899834;88,8
7,506899834;88,8
7,506899834;88,79
7,515500069;88,79
7,515500069;88,78
7,515500069;88,78
7,515500069;88,77
7,515500069;88,77
7,515500069;88,77
7,515500069;88,76
7,515500069;88,76
7,515500069;88,75
7,515500069;88,75
7,515500069;88,74
7,520299911;88,74
7,520299911;88,73
7,520299911;88,73
7,520299911;88,72
7,520299911;88,72
7,520299911;88,72
7,520299911;88,71
7,558000088;88,71
7,558000088;88,7
7,558000088;88,7
7,558000088;88,69
7,558000088;88,69
7,558000088;88,68
7,558000088;88,68
7,558000088;88,68
7,558000088;88,67
7,558000088;88,67
7,558000088;88,66
7,558000088;88,66
7,558000088;88,65
7,558000088;88,65
7,558000088;88,64
7,558000088;88,64
7,558000088;88,64
7,558000088;88,63
7,558000088;88,63
7,584199905;88,62
